Diseases,Temperature,Weather,Region_Type,Air_Quality,Water_Quality,Humidity,time_delay,Risk_percent
Chicken pox,1,26,15,6,5,2,29,22
Chicken pox,3,19,17,5,4,3,30,44
Chicken pox,1,25,12,6,5,2,29,28
Dengue,2,27,14,5,6,3,30,95
Dengue,3,21,12,4,5,2,28,94
Dengue,1,23,14,6,4,1,29,55
Dengue,3,26,15,5,6,3,28,94
Dengue,2,21,10,4,5,2,30,66
Dengue,3,24,14,5,4,3,29,94
Dengue,1,23,9,4,6,2,30,60
Dengue,3,19,11,6,5,1,28,78
Dengue,2,20,9,4,6,2,29,84
Dengue,3,21,7,6,4,3,30,79
Typhoid,1,24,18,4,6,2,29,48
Typhoid,2,25,13,6,4,3,28,22
Typhoid,1,21,7,4,5,1,30,29
Typhoid,2,26,9,5,6,3,29,34
Typhoid,3,22,7,6,4,1,28,24
Typhoid,2,26,14,5,6,2,29,33
Typhoid,1,21,9,4,5,3,28,37
Typhoid,3,23,8,5,4,1,30,24
Typhoid,2,20,14,6,5,3,29,30
Typhoid,1,24,12,5,4,1,30,34
hepatitis A,3,26,7,6,6,3,29,26
hepatitis A,1,19,13,4,4,2,28,31
hepatitis A,3,21,16,5,5,1,29,28
hepatitis A,2,23,12,4,4,2,30,37
hepatitis A,3,27,18,5,6,3,29,24
hepatitis A,1,22,17,4,5,1,30,30
hepatitis A,3,20,15,6,6,2,28,29
hepatitis A,2,23,12,4,4,1,29,31
hepatitis A,1,24,9,6,5,2,30,29
hepatitis A,3,20,12,5,6,3,29,31
Hepatitis B,1,19,15,4,5,2,28,31
Hepatitis B,3,21,7,6,6,1,30,24
Hepatitis B,1,24,15,4,5,3,28,36
Hepatitis B,3,19,11,5,6,2,29,26
Hepatitis B,2,20,8,4,5,3,28,48
Hepatitis B,1,24,14,5,4,1,30,20
Hepatitis B,2,22,13,4,6,3,28,36
Hepatitis B,1,23,10,5,5,1,29,29
Hepatitis B,3,24,11,6,6,2,30,36
Hepatitis B,1,26,14,5,5,3,29,26
Hepatitis C,3,22,8,6,6,1,30,36
Hepatitis C,1,19,13,4,5,2,29,24
Hepatitis C,3,24,8,5,6,1,30,28
Hepatitis C,1,27,12,4,5,2,29,26
Hepatitis C,2,21,18,5,4,1,30,36
Hepatitis C,1,19,13,4,6,2,28,29
Hepatitis C,2,25,11,5,5,3,30,28
Hepatitis C,3,24,7,6,4,1,29,31
Hepatitis C,2,26,13,4,6,3,28,24
Hepatitis C,3,25,8,6,4,2,29,36
Hepatitis D,2,27,15,5,5,1,30,31
Hepatitis D,3,23,13,4,6,2,28,26
Hepatitis D,2,19,9,5,5,3,30,31
Hepatitis D,1,27,13,6,6,1,29,28
Hepatitis D,3,24,9,5,5,3,30,24
Hepatitis D,2,22,10,4,6,2,28,34
Hepatitis D,3,27,12,6,5,3,29,30
Hepatitis D,2,19,13,4,4,2,30,24
Hepatitis D,1,23,14,6,6,3,29,40
Hepatitis D,2,20,13,5,5,2,30,31
Hepatitis E,1,27,10,6,4,3,29,36
Hepatitis E,3,20,7,4,6,2,28,31
Hepatitis E,2,26,17,5,5,1,30,22
Hepatitis E,3,22,15,4,4,2,28,26
Hepatitis E,2,19,9,6,6,1,29,22
Hepatitis E,1,20,15,4,5,3,28,30
Hepatitis E,2,19,9,5,4,1,29,34
Hepatitis E,1,24,15,6,6,2,28,30
Hepatitis E,3,25,14,4,5,3,29,34
Hepatitis E,2,23,17,5,4,1,30,26
Alcoholic hepatitis,3,21,16,6,6,3,28,24
Alcoholic hepatitis,1,19,8,4,5,1,30,22
Alcoholic hepatitis,3,20,13,5,6,2,28,29
Alcoholic hepatitis,2,21,11,6,5,3,29,40
Alcoholic hepatitis,3,20,17,5,6,2,30,24
Alcoholic hepatitis,2,26,18,4,4,1,29,37
Alcoholic hepatitis,3,21,16,6,6,2,28,30
Alcoholic hepatitis,1,25,9,5,4,3,29,29
Alcoholic hepatitis,3,27,7,6,5,2,30,30
Alcoholic hepatitis,2,21,11,4,4,1,29,24
Tuberculosis,3,19,10,5,5,3,30,37
Tuberculosis,1,27,11,4,4,1,29,36
Tuberculosis,3,24,18,6,5,2,28,24
Tuberculosis,1,23,11,5,4,3,29,31
Tuberculosis,3,19,14,6,6,2,30,24
Tuberculosis,2,20,12,5,4,1,29,31
Tuberculosis,3,26,8,6,5,3,30,43
Tuberculosis,1,20,18,5,6,1,29,20
Tuberculosis,3,22,15,6,4,3,28,40
Tuberculosis,1,19,13,4,6,1,30,26
Common Cold,3,27,8,6,5,3,29,6
Common Cold,1,21,9,4,6,2,30,8
Common Cold,2,23,14,5,4,1,28,7
Common Cold,3,20,18,4,6,3,29,9
Common Cold,2,27,15,5,5,1,28,7
Common Cold,1,22,16,6,6,3,29,7
Common Cold,3,26,10,4,4,1,28,8
Common Cold,2,27,17,6,6,3,30,7
Common Cold,3,19,15,5,5,2,29,6
Common Cold,2,27,7,4,6,3,30,5
Pneumonia,1,26,14,6,5,1,28,31
Pneumonia,2,23,17,5,6,3,30,36
Pneumonia,3,24,9,6,5,2,29,26
Pneumonia,1,20,18,5,4,3,28,30
Pneumonia,3,24,16,6,6,1,30,28
Pneumonia,1,21,9,5,5,3,28,29
Pneumonia,2,19,13,6,6,1,30,48
Pneumonia,3,24,15,4,5,2,28,22
Pneumonia,1,20,10,5,4,1,30,41
Pneumonia,2,27,7,4,5,2,29,22
Dimorphic hemmorhoids(piles),1,21,12,6,4,3,30,36
Dimorphic hemmorhoids(piles),3,27,13,5,5,1,28,26
Dimorphic hemmorhoids(piles),1,19,9,6,4,3,30,24
Dimorphic hemmorhoids(piles),2,20,15,4,6,1,29,34
Dimorphic hemmorhoids(piles),1,23,17,5,5,2,30,33
Dimorphic hemmorhoids(piles),2,22,11,6,4,1,28,22
Dimorphic hemmorhoids(piles),3,24,17,4,6,3,29,40
Dimorphic hemmorhoids(piles),2,20,8,5,5,1,28,20
Dimorphic hemmorhoids(piles),1,21,9,4,4,3,30,43
Dimorphic hemmorhoids(piles),3,27,8,6,5,2,29,22
Heart attack,1,26,10,4,4,1,30,44
Heart attack,2,21,12,6,6,2,29,26
Heart attack,3,20,16,5,5,3,30,29
Heart attack,2,21,9,4,6,2,28,24
Heart attack,1,26,7,5,4,3,29,26
Heart attack,2,23,10,6,5,2,28,28
Heart attack,3,21,11,4,6,1,30,26
Heart attack,2,24,8,5,5,3,28,40
Heart attack,3,27,15,6,6,1,29,28
Heart attack,1,19,13,5,5,3,30,33
Varicose veins,2,25,10,4,4,2,29,31
Varicose veins,3,27,18,6,5,1,28,29
Varicose veins,2,19,7,5,6,3,30,34
Varicose veins,1,27,9,6,4,1,29,24
Varicose veins,2,22,7,4,5,2,30,37
Varicose veins,3,26,12,6,6,1,29,24
Varicose veins,2,25,13,5,4,2,28,37
Varicose veins,3,27,7,6,6,3,29,24
Varicose veins,1,25,14,4,4,2,28,31
Varicose veins,3,26,7,5,5,3,30,36
Hypothyroidism,1,19,10,6,6,1,28,22
Hypothyroidism,2,25,11,5,4,2,29,34
Hypothyroidism,3,20,7,6,6,3,30,33
Hypothyroidism,1,23,10,5,5,1,28,37
Hypothyroidism,2,19,8,4,6,3,29,26
Hypothyroidism,1,22,10,6,5,2,30,24
Hypothyroidism,3,27,8,5,6,1,29,33
Hypothyroidism,1,19,14,6,4,3,28,34
Hypothyroidism,3,26,11,5,5,2,29,28
Hypothyroidism,1,23,9,4,6,3,30,31
Hyperthyroidism,2,19,15,6,4,1,28,36
Hyperthyroidism,1,27,14,5,6,2,30,26
Hyperthyroidism,2,26,10,4,4,3,29,29
Hyperthyroidism,1,22,18,6,5,2,28,34
Hyperthyroidism,2,21,10,4,6,1,30,24
Hyperthyroidism,1,20,8,5,4,3,28,37
Hyperthyroidism,3,23,16,6,5,2,30,28
Hyperthyroidism,2,26,17,4,6,1,28,26
Hyperthyroidism,1,20,12,5,5,2,30,40
Hyperthyroidism,3,26,18,6,4,3,29,24
Hypoglycemia,1,23,16,4,6,2,28,22
Hypoglycemia,3,22,17,5,5,3,29,44
Hypoglycemia,1,21,9,6,6,1,28,24
Hypoglycemia,2,25,13,4,5,3,30,22
Hypoglycemia,1,21,9,6,6,2,29,31
Hypoglycemia,3,26,15,4,5,1,28,28
Hypoglycemia,1,20,10,5,6,2,30,28
Hypoglycemia,2,21,18,4,5,1,28,28
Hypoglycemia,1,20,15,6,4,2,29,30
Hypoglycemia,3,25,12,5,5,1,30,31
Osteoarthristis,2,21,7,4,6,2,29,26
Osteoarthristis,1,20,16,5,5,1,28,36
Osteoarthristis,2,19,12,4,6,2,30,22
Osteoarthristis,1,21,17,6,5,3,28,36
Osteoarthristis,2,26,13,4,4,1,30,26
Osteoarthristis,1,24,11,6,5,3,28,40
Osteoarthristis,3,25,18,5,4,2,29,24
Osteoarthristis,1,20,17,4,5,1,30,33
Osteoarthristis,3,27,16,6,4,3,29,34
Osteoarthristis,2,21,14,4,5,1,28,24
Arthritis,3,25,17,6,6,3,30,31
Arthritis,1,23,13,5,5,1,28,33
Arthritis,3,20,17,4,6,2,30,24
Arthritis,2,25,16,6,5,1,29,43
Arthritis,1,19,7,5,4,2,28,20
Arthritis,2,26,11,6,6,3,29,36
Arthritis,1,23,9,5,4,2,30,28
Arthritis,3,22,18,6,6,1,29,36
Arthritis,2,24,16,5,5,2,28,24
Arthritis,3,25,14,4,6,3,30,33
(vertigo) Paroymsal  Positional Vertigo,1,20,17,6,5,1,29,31
(vertigo) Paroymsal  Positional Vertigo,2,24,9,5,6,2,30,24
(vertigo) Paroymsal  Positional Vertigo,3,19,16,6,4,1,28,36
(vertigo) Paroymsal  Positional Vertigo,2,20,13,5,5,2,30,26
(vertigo) Paroymsal  Positional Vertigo,1,22,17,6,4,1,29,28
(vertigo) Paroymsal  Positional Vertigo,2,19,8,4,5,2,30,34
(vertigo) Paroymsal  Positional Vertigo,3,26,16,6,4,1,29,20
(vertigo) Paroymsal  Positional Vertigo,1,25,11,5,5,3,30,43
(vertigo) Paroymsal  Positional Vertigo,2,26,14,4,4,2,29,26
(vertigo) Paroymsal  Positional Vertigo,1,22,17,5,5,1,30,40
Acne,2,23,15,6,6,3,29,24
Acne,3,22,11,5,4,1,30,31
Acne,2,21,16,6,5,2,28,40
Acne,1,25,18,5,4,1,30,26
Acne,3,19,11,4,6,2,29,52
Acne,2,23,18,6,5,1,30,24
Acne,3,21,16,4,4,3,29,26
Acne,2,23,17,6,6,2,30,24
Acne,1,19,8,5,4,1,29,36
Acne,3,21,17,4,5,3,30,31
Urinary tract infection,2,24,12,6,6,1,29,31
Urinary tract infection,3,20,8,4,5,3,30,22
Urinary tract infection,2,24,16,6,4,2,28,52
Urinary tract infection,3,23,15,5,5,1,29,20
Urinary tract infection,1,26,11,4,6,3,30,31
Urinary tract infection,3,24,15,5,4,1,29,33
Urinary tract infection,2,19,7,6,5,2,28,24
Urinary tract infection,1,26,16,5,4,3,30,33
Urinary tract infection,2,23,14,4,6,1,28,29
Urinary tract infection,3,26,11,6,4,3,29,40
Psoriasis,1,25,14,5,6,2,28,26
Psoriasis,2,23,9,6,5,3,30,26
Psoriasis,3,20,14,4,4,1,29,36
Psoriasis,1,25,7,6,5,2,30,28
Psoriasis,2,26,15,4,6,1,28,30
Psoriasis,3,23,12,5,5,2,30,31
Psoriasis,1,20,8,4,6,1,29,33
Psoriasis,2,25,15,6,4,2,30,20
Psoriasis,1,20,13,5,6,3,29,40
Psoriasis,2,26,15,6,5,1,30,29
Impetigo,3,24,9,4,6,3,28,28
Impetigo,2,25,14,5,4,1,30,22
Impetigo,3,24,18,6,6,3,28,40
Impetigo,1,23,16,5,5,2,29,24
Impetigo,3,26,13,4,4,1,28,24
Impetigo,2,19,17,5,5,3,30,24
Impetigo,3,23,8,4,6,2,29,31
Impetigo,1,20,12,5,4,1,28,24
Impetigo,2,26,16,4,5,2,29,43
Impetigo,3,27,10,6,4,1,28,29
Fungal infection,1,24,12,4,6,3,30,16
Fungal infection,2,21,13,5,5,2,29,12
Fungal infection,3,24,18,4,4,3,28,20
Fungal infection,2,23,13,6,5,1,29,15
Fungal infection,3,25,10,4,6,2,30,14
Fungal infection,1,19,15,5,5,3,29,11
Fungal infection,3,27,7,4,6,2,28,24
Fungal infection,2,22,8,6,5,1,29,12
Fungal infection,1,19,16,5,6,2,28,18
Fungal infection,3,23,17,4,4,1,30,12
Allergy,2,27,16,6,6,2,29,33
Allergy,1,20,9,4,5,1,28,34
Allergy,3,19,17,6,6,3,30,26
Allergy,1,23,8,4,5,2,29,22
Allergy,2,20,18,5,6,3,28,40
Allergy,1,21,17,6,5,2,30,28
Allergy,3,19,16,5,6,1,29,26
Allergy,1,22,13,4,5,3,30,34
Allergy,3,27,11,6,4,2,28,28
Allergy,2,23,13,4,5,1,29,26
GERD,1,27,9,6,4,3,28,37
GERD,3,22,10,5,5,2,30,26
GERD,1,24,18,6,4,3,28,36
GERD,2,26,8,5,6,1,30,26
GERD,3,27,15,4,4,2,28,36
GERD,2,25,9,5,5,3,30,24
GERD,1,23,17,6,4,1,29,40
GERD,3,27,14,5,5,2,28,31
GERD,1,24,12,6,6,1,29,36
GERD,3,19,9,5,4,3,30,24
Chronic cholestasis,2,22,18,4,6,2,28,40
Chronic cholestasis,1,24,15,5,4,3,30,29
Chronic cholestasis,3,27,10,6,6,2,29,26
Chronic cholestasis,2,26,13,5,5,1,30,43
Chronic cholestasis,3,21,17,4,6,3,29,22
Chronic cholestasis,2,20,14,5,4,1,28,29
Chronic cholestasis,1,25,11,4,5,2,30,30
Chronic cholestasis,2,26,12,5,4,3,28,34
Chronic cholestasis,3,25,14,6,5,2,30,36
Chronic cholestasis,1,20,15,4,6,1,29,28
Drug Reaction,3,27,9,5,5,2,28,26
Drug Reaction,1,22,17,6,4,1,30,43
Drug Reaction,3,21,18,5,6,2,29,29
Drug Reaction,1,26,17,6,4,3,28,26
Drug Reaction,3,19,16,4,6,2,29,26
Drug Reaction,2,20,9,6,4,3,30,31
Drug Reaction,1,21,7,5,6,2,28,22
Drug Reaction,2,26,10,6,4,3,29,26
Drug Reaction,3,23,16,4,6,1,28,31
Drug Reaction,1,20,14,6,4,3,29,31
Peptic ulcer diseae,3,25,16,4,5,2,30,36
Peptic ulcer diseae,1,21,8,5,4,1,29,26
Peptic ulcer diseae,3,27,10,6,5,2,30,33
Peptic ulcer diseae,2,25,7,5,4,1,28,31
Peptic ulcer diseae,1,19,12,6,6,3,29,20
Peptic ulcer diseae,2,27,14,4,5,2,30,43
Peptic ulcer diseae,3,19,7,6,6,3,28,29
Peptic ulcer diseae,1,27,9,5,5,1,29,36
Peptic ulcer diseae,3,26,16,6,6,2,30,29
Peptic ulcer diseae,2,24,10,5,5,3,29,36
AIDS,1,25,13,6,4,1,28,22
AIDS,3,26,16,5,5,2,29,34
AIDS,2,25,13,4,6,3,30,24
AIDS,1,21,8,6,5,2,28,26
AIDS,2,25,13,4,6,1,30,40
AIDS,1,27,10,5,5,2,29,28
AIDS,3,25,9,4,4,1,28,24
AIDS,2,19,18,6,5,3,29,40
AIDS,3,26,16,5,6,2,30,22
AIDS,1,25,11,4,4,3,28,29
Diabetes ,2,21,12,5,6,1,30,43
Diabetes ,3,19,10,6,5,3,28,22
Diabetes ,2,21,7,4,4,1,29,34
Diabetes ,3,23,16,5,5,3,30,24
Diabetes ,2,25,12,6,6,1,28,40
Diabetes ,1,21,15,5,4,2,29,26
Diabetes ,2,19,12,6,5,3,30,40
Diabetes ,1,23,18,4,6,2,29,28
Diabetes ,2,26,10,5,4,3,28,40
Diabetes ,1,21,15,4,5,1,29,22
Gastroenteritis,2,20,8,5,6,2,30,40
Gastroenteritis,3,24,9,4,5,1,28,22
Gastroenteritis,2,22,10,5,6,3,30,34
Gastroenteritis,3,27,9,4,4,1,29,24
Gastroenteritis,1,26,14,5,5,2,30,36
Gastroenteritis,2,21,12,4,4,1,29,22
Gastroenteritis,3,27,8,6,5,2,28,52
Gastroenteritis,1,26,14,5,6,1,30,22
Gastroenteritis,2,20,10,6,4,3,28,24
Gastroenteritis,1,25,12,4,5,2,29,36
Bronchial Asthma,2,23,9,6,6,1,30,31
Bronchial Asthma,3,24,7,5,4,2,28,22
Bronchial Asthma,1,27,14,6,6,1,30,33
Bronchial Asthma,2,23,17,5,4,2,28,31
Bronchial Asthma,1,20,14,6,5,3,30,26
Bronchial Asthma,2,23,9,5,4,2,28,31
Bronchial Asthma,3,20,17,6,5,3,29,40
Bronchial Asthma,2,21,8,4,6,1,28,34
Bronchial Asthma,3,26,17,6,4,2,29,33
Bronchial Asthma,2,25,16,4,5,3,28,31
Hypertension ,3,19,14,6,4,1,30,33
Hypertension ,1,21,8,4,6,3,29,41
Hypertension ,2,19,7,6,5,2,30,30
Hypertension ,3,23,13,5,4,1,29,28
Hypertension ,2,26,10,6,5,2,30,33
Hypertension ,1,24,15,4,6,1,28,26
Hypertension ,2,26,16,5,4,3,30,34
Hypertension ,1,21,11,6,5,2,28,24
Hypertension ,2,26,12,5,4,1,30,28
Hypertension ,3,21,7,6,6,2,29,26
Migraine,1,24,15,5,4,3,28,43
Migraine,3,22,9,4,6,2,30,24
Migraine,2,23,16,6,4,1,29,31
Migraine,3,20,12,4,5,2,30,31
Migraine,1,22,16,6,4,1,29,31
Migraine,2,27,7,5,6,2,30,36
Migraine,3,24,13,4,5,1,29,26
Migraine,1,21,11,6,4,3,30,43
Migraine,3,24,18,4,6,2,29,26
Migraine,2,19,11,5,4,1,30,43
Cervical spondylosis,3,24,15,4,5,2,28,22
Cervical spondylosis,2,20,7,5,4,3,30,43
Cervical spondylosis,3,23,16,4,6,1,28,24
Cervical spondylosis,1,20,12,6,5,3,29,28
Cervical spondylosis,2,19,17,5,4,2,30,33
Cervical spondylosis,3,24,18,4,5,3,29,34
Cervical spondylosis,1,20,7,5,4,2,30,28
Cervical spondylosis,3,23,16,6,6,1,28,31
Cervical spondylosis,2,21,7,5,5,2,30,24
Cervical spondylosis,1,26,10,4,6,3,28,36
Paralysis (brain hemorrhage),3,19,13,5,4,2,29,34
Paralysis (brain hemorrhage),2,24,15,6,5,1,30,33
Paralysis (brain hemorrhage),1,26,14,5,6,2,29,29
Paralysis (brain hemorrhage),3,23,13,6,5,1,30,33
Paralysis (brain hemorrhage),1,24,8,4,6,3,29,37
Paralysis (brain hemorrhage),2,23,12,6,5,1,30,36
Paralysis (brain hemorrhage),1,25,13,5,4,2,28,24
Paralysis (brain hemorrhage),2,24,7,6,6,1,29,26
Paralysis (brain hemorrhage),1,22,10,4,4,2,28,34
Paralysis (brain hemorrhage),2,20,8,6,6,3,29,33
Jaundice,3,24,9,5,4,1,30,24
Jaundice,1,20,18,6,5,3,29,28
Jaundice,2,22,7,4,6,2,30,37
Jaundice,1,27,15,5,5,3,28,30
Jaundice,2,25,12,6,6,2,30,41
Jaundice,1,24,14,4,5,1,28,22
Jaundice,3,20,16,5,6,3,30,34
Jaundice,2,19,14,6,4,1,28,28
Jaundice,3,25,9,4,6,2,30,34
Jaundice,2,22,10,6,4,1,29,28
Malaria,1,25,11,5,5,2,28,70
Malaria,2,23,18,4,6,1,30,72
Malaria,3,26,8,6,5,3,29,84
Malaria,2,25,7,4,4,2,30,79
Malaria,3,23,10,6,6,3,28,50
Malaria,1,21,14,5,4,2,29,84
Malaria,2,25,16,6,5,3,28,79
Malaria,1,27,18,4,4,2,29,55
Malaria,2,26,15,5,6,3,28,78
Malaria,1,27,7,4,5,1,30,79
Chicken pox,2,25,12,6,4,2,28,24
Chicken pox,1,21,8,5,5,3,30,36
Chicken pox,3,23,7,4,6,2,28,26
Chicken pox,1,25,15,5,5,3,30,52
Chicken pox,3,26,18,4,4,2,29,24
Chicken pox,2,23,12,5,6,3,28,33
Chicken pox,3,25,11,6,4,1,30,31
Chicken pox,1,21,13,5,6,3,29,29
Chicken pox,2,24,11,6,4,2,30,20
Chicken pox,3,19,12,5,5,3,28,26
Dengue,1,27,14,6,4,1,29,92
Dengue,3,24,9,4,5,2,28,87
Dengue,1,25,12,6,4,3,30,85
Dengue,3,21,15,5,6,1,28,60
Dengue,2,22,7,4,4,2,29,93
Dengue,1,26,12,6,5,3,28,79
Dengue,2,27,7,5,6,2,30,84
Dengue,1,25,16,6,5,3,29,78
Dengue,2,24,10,4,6,2,30,92
Dengue,1,27,16,5,4,3,28,86
Typhoid,2,20,8,4,5,2,29,28
Typhoid,1,19,15,5,6,1,30,37
Typhoid,3,24,17,6,4,3,29,33
Typhoid,2,25,7,4,6,1,30,24
Typhoid,3,23,16,6,4,3,28,29
Typhoid,2,20,12,4,5,1,30,28
Typhoid,3,25,10,6,6,2,28,22
Typhoid,2,24,17,4,5,3,30,28
Typhoid,3,22,10,5,4,1,28,33
Typhoid,2,24,13,6,5,3,30,22
hepatitis A,1,25,14,5,6,1,29,52
hepatitis A,2,27,17,6,4,2,28,20
hepatitis A,3,19,12,4,6,1,30,29
hepatitis A,1,21,15,6,4,3,28,48
hepatitis A,2,23,13,5,6,1,29,22
hepatitis A,1,26,15,4,5,3,28,31
hepatitis A,3,25,16,6,4,2,29,36
hepatitis A,2,20,18,5,6,3,30,26
hepatitis A,1,21,12,4,4,2,29,31
hepatitis A,2,26,8,5,6,3,28,36
Hepatitis B,3,19,18,6,4,1,29,26
Hepatitis B,1,20,13,4,5,2,28,48
Hepatitis B,3,26,17,6,6,3,29,29
Hepatitis B,2,20,8,4,5,1,28,30
Hepatitis B,3,19,10,5,6,2,30,34
Hepatitis B,1,26,14,4,4,1,28,22
Hepatitis B,3,25,7,5,6,2,30,36
Hepatitis B,1,24,12,4,4,3,29,24
Hepatitis B,2,25,8,6,6,1,28,28
Hepatitis B,1,22,7,5,5,3,29,44
Hepatitis C,2,19,10,4,6,1,30,22
Hepatitis C,3,24,9,6,5,2,28,29
Hepatitis C,1,25,14,4,6,1,30,28
Hepatitis C,3,22,11,6,4,3,28,26
Hepatitis C,2,24,10,4,6,2,29,30
Hepatitis C,1,20,11,5,4,1,28,41
Hepatitis C,3,27,14,4,6,2,29,22
Hepatitis C,2,21,18,6,4,1,30,52
Hepatitis C,3,19,7,4,5,2,29,20
Hepatitis C,2,25,11,6,6,3,30,41
Hepatitis D,3,26,17,5,4,1,28,22
Hepatitis D,2,20,7,6,5,3,30,34
Hepatitis D,1,27,12,4,4,2,29,33
Hepatitis D,2,25,14,6,5,1,30,22
Hepatitis D,3,19,16,5,4,3,28,24
Hepatitis D,1,27,8,6,6,2,30,30
Hepatitis D,3,23,7,4,4,1,29,26
Hepatitis D,1,25,9,5,6,2,30,40
Hepatitis D,3,23,18,6,4,3,29,22
Hepatitis D,2,21,9,5,5,2,30,31
Hepatitis E,3,27,7,4,6,3,28,26
Hepatitis E,2,21,9,5,4,1,29,40
Hepatitis E,1,25,16,6,6,3,28,29
Hepatitis E,2,19,15,4,4,1,30,33
Hepatitis E,1,25,9,6,6,3,29,29
Hepatitis E,3,23,10,4,5,1,28,36
Hepatitis E,1,22,15,5,4,3,29,22
Hepatitis E,2,26,17,6,6,1,28,30
Hepatitis E,1,21,16,4,5,3,30,31
Hepatitis E,2,23,10,6,6,1,28,28
Alcoholic hepatitis,1,25,16,4,5,2,30,40
Alcoholic hepatitis,3,23,11,6,4,3,29,26
Alcoholic hepatitis,2,25,12,5,6,2,30,31
Alcoholic hepatitis,3,22,18,4,5,3,28,33
Alcoholic hepatitis,2,26,15,6,4,2,29,24
Alcoholic hepatitis,3,24,8,4,6,1,28,40
Alcoholic hepatitis,2,23,12,6,4,3,30,31
Alcoholic hepatitis,1,26,18,5,6,1,28,26
Alcoholic hepatitis,3,20,7,6,4,3,29,33
Alcoholic hepatitis,1,26,16,4,5,1,28,28
Tuberculosis,3,20,17,6,6,2,29,29
Tuberculosis,2,19,14,5,4,3,28,31
Tuberculosis,3,24,18,6,5,2,29,31
Tuberculosis,2,27,11,5,4,1,28,28
Tuberculosis,3,21,15,4,5,3,29,41
Tuberculosis,1,26,13,5,6,2,30,33
Tuberculosis,3,19,16,6,4,1,28,28
Tuberculosis,2,25,8,5,5,3,29,28
Tuberculosis,3,20,18,6,4,2,28,28
Tuberculosis,1,21,17,4,6,3,30,26
Common Cold,3,24,7,6,4,1,29,7
Common Cold,1,21,18,5,6,3,30,9
Common Cold,2,24,10,6,4,1,29,6
Common Cold,3,19,11,5,6,3,28,9
Common Cold,2,21,7,4,5,1,29,7
Common Cold,1,23,8,6,6,2,28,7
Common Cold,2,21,10,4,4,3,29,7
Common Cold,1,22,17,5,6,1,30,8
Common Cold,2,27,11,4,5,2,29,6
Common Cold,3,19,15,6,6,1,28,7
Pneumonia,2,24,16,4,5,3,29,30
Pneumonia,1,25,8,5,4,1,30,28
Pneumonia,3,26,12,4,6,3,29,36
Pneumonia,2,22,11,5,4,1,28,31
Pneumonia,1,19,16,4,6,2,29,36
Pneumonia,3,27,13,6,5,3,28,24
Pneumonia,1,19,16,4,4,1,30,30
Pneumonia,2,20,17,6,5,3,29,34
Pneumonia,3,22,13,5,6,2,30,29
Pneumonia,1,24,10,6,5,1,28,43
Dimorphic hemmorhoids(piles),2,22,7,5,6,2,30,24
Dimorphic hemmorhoids(piles),1,19,10,6,4,3,29,37
Dimorphic hemmorhoids(piles),2,25,17,4,5,1,30,30
Dimorphic hemmorhoids(piles),1,27,14,6,4,2,29,26
Dimorphic hemmorhoids(piles),2,19,12,5,5,3,30,28
Dimorphic hemmorhoids(piles),1,25,15,6,6,2,29,33
Dimorphic hemmorhoids(piles),2,24,11,4,4,3,28,24
Dimorphic hemmorhoids(piles),1,19,7,6,5,2,29,28
Dimorphic hemmorhoids(piles),3,25,8,5,4,1,28,28
Dimorphic hemmorhoids(piles),1,24,10,4,6,3,30,30
Heart attack,2,23,15,5,4,2,28,26
Heart attack,3,22,13,6,6,3,29,33
Heart attack,2,21,15,5,4,1,28,24
Heart attack,3,25,16,4,5,3,30,24
Heart attack,1,23,18,5,4,1,28,36
Heart attack,3,20,9,4,5,3,30,31
Heart attack,2,27,16,6,4,2,29,30
Heart attack,1,23,14,4,6,1,28,31
Heart attack,3,22,16,5,5,2,30,33
Heart attack,1,23,17,4,4,3,28,24
Varicose veins,2,27,13,5,6,1,30,30
Varicose veins,1,20,10,4,5,2,28,34
Varicose veins,3,24,15,6,4,3,29,24
Varicose veins,2,23,16,4,5,1,28,34
Varicose veins,1,19,18,6,6,2,29,24
Varicose veins,2,24,14,4,4,1,28,48
Varicose veins,1,21,17,6,5,3,29,29
Varicose veins,3,19,12,5,6,2,28,33
Varicose veins,2,26,18,6,4,3,29,34
Varicose veins,1,25,11,5,5,1,28,29
Hypothyroidism,3,24,10,6,4,2,29,26
Hypothyroidism,1,19,16,5,6,3,30,40
Hypothyroidism,2,21,8,4,5,2,28,31
Hypothyroidism,1,19,7,6,4,1,30,36
Hypothyroidism,2,20,17,5,5,3,29,22
Hypothyroidism,3,23,9,6,6,2,30,52
Hypothyroidism,1,27,15,4,5,1,28,20
Hypothyroidism,3,26,11,5,4,2,29,37
Hypothyroidism,2,25,15,6,5,3,28,26
Hypothyroidism,1,20,17,4,4,2,30,36
Hyperthyroidism,2,25,12,5,5,1,29,29
Hyperthyroidism,3,22,16,4,6,2,28,31
Hyperthyroidism,2,26,18,5,4,3,29,36
Hyperthyroidism,1,19,14,6,6,1,30,24
Hyperthyroidism,2,25,16,5,4,3,29,36
Hyperthyroidism,1,24,12,6,5,2,30,24
Hyperthyroidism,3,26,14,4,6,1,28,40
Hyperthyroidism,1,23,12,6,5,3,29,28
Hyperthyroidism,3,19,11,4,6,1,30,26
Hyperthyroidism,2,27,17,6,4,2,28,24
Hypoglycemia,3,21,10,4,5,1,29,31
Hypoglycemia,2,23,13,5,4,3,28,33
Hypoglycemia,1,19,15,6,5,1,29,34
